,0,1
0,1,1
1,1,2
2,1,1
3,1,2
4,1,1
5,2,1
6,3,1
7,2,1
8,3,1
9,2,1
10,3,1
11,2,1
12,1,1
13,2,1
14,3,1
15,2,1
16,1,1
17,1,2
18,1,3
19,1,4
20,1,5
21,2,5
22,3,5
23,2,5
24,3,5
25,4,5
26,5,5
27,4,5
28,5,5
29,4,5
30,5,5
31,5,4
32,5,5
33,5,4
34,5,3
35,4,3
36,3,3
37,4,3
38,3,3
39,4,3
40,5,3
41,4,3
42,3,3
43,4,3
44,5,3
45,6,3
46,5,3
47,6,3
48,7,3
49,8,3
50,9,3
51,10,3
52,9,3
53,8,3
54,9,3
55,10,3
56,11,3
57,10,3
58,11,3
59,11,2
60,11,1
61,12,1
62,11,1
63,12,1
64,13,1
65,13,2
66,13,3
67,13,2
68,13,1
69,13,2
70,13,3
71,13,4
72,13,5
73,13,4
74,13,3
75,13,4
76,13,5
77,14,5
78,15,5
79,16,5
80,15,5
81,16,5
82,17,5
83,18,5
84,19,5
85,18,5
86,19,5
87,19,4
88,19,3
89,20,3
90,19,3
91,20,3
92,21,3
93,22,3
94,21,3
95,20,3
96,19,3
97,20,3
98,21,3
99,22,3
100,21,3
101,22,3
102,23,3
103,23,4
104,23,3
105,23,4
106,23,5
107,23,4
108,23,5
109,22,5
110,21,5
111,22,5
112,21,5
113,21,6
114,21,7
115,21,6
116,21,5
117,21,6
118,21,7
119,20,7
120,21,7
121,20,7
122,19,7
123,19,8
124,19,7
125,19,8
126,19,9
127,18,9
128,19,9
129,18,9
130,17,9
131,17,10
132,17,9
133,18,9
134,17,9
135,17,10
136,17,11
137,18,11
138,17,11
139,18,11
140,17,11
141,18,11
142,17,11
143,18,11
144,19,11
145,20,11
146,21,11
147,20,11
148,21,11
149,21,10
150,21,11
151,21,10
152,21,9
153,22,9
154,21,9
155,22,9
156,23,9
157,24,9
158,25,9
159,25,8
160,25,9
161,24,9
162,25,9
163,25,8
164,25,7
165,24,7
166,23,7
167,24,7
168,23,7
169,24,7
170,25,7
171,24,7
172,23,7
173,24,7
174,25,7
175,24,7
176,23,7
177,24,7
178,25,7
179,25,6
180,25,5
181,25,6
182,25,5
183,25,6
184,25,7
185,25,6
186,25,5
187,26,5
188,27,5
189,28,5
190,29,5
191,30,5
192,31,5
193,30,5
194,31,5
195,32,5
196,31,5
197,32,5
198,33,5
199,34,5
200,33,5
201,34,5
202,33,5
203,34,5
204,35,5
205,34,5
206,35,5
207,35,6
208,35,7
209,34,7
210,35,7
211,34,7
212,35,7
213,35,6
214,35,7
215,34,7
216,33,7
